index,gold_type,gold_q1,gold_q2,graph_r1_primary,graph_r1_correct,graph_r2_primary,graph_r2_correct,graph_joint,atomr_r1_primary,atomr_r1_correct,atomr_r2_primary,atomr_r2_correct,atomr_joint,deepsieve_r1_primary,deepsieve_r1_correct,deepsieve_r2_primary,deepsieve_r2_correct,deepsieve_joint
1106,type_d2k,doc,kg,table,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
1107,type_d2k,doc,kg,table,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
1108,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
1109,type_d2k,doc,kg,table,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
1110,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
1111,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
1112,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,doc,0,0
1113,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
1114,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
1115,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,doc,0,0,doc,1,kg,1,1
1116,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
1117,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
1118,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
1119,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
1120,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
1121,type_d2k,doc,kg,kg,0,table,0,0,kg,0,kg,1,0,kg,0,kg,1,0
1122,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,doc,0,0
1123,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1124,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,doc,0,0
1125,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,doc,1,kg,1,1
1126,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1127,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
1128,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,doc,1,kg,1,1
1129,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,doc,0,0,doc,1,kg,1,1
1130,type_d2k,doc,kg,doc,1,kg,1,1,doc,1,kg,1,1,kg,0,kg,1,0
1131,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,doc,0,0
1132,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1133,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1134,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1135,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1136,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1137,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1138,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1139,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
1140,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
1141,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,doc,1,kg,1,1
1142,type_d2k,doc,kg,doc,1,kg,1,1,kg,0,kg,1,0,kg,0,kg,1,0
1143,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,table,0,kg,1,0
1144,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,table,0,kg,1,0
1145,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,table,0,kg,1,0
1146,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,table,0,kg,1,0
1147,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,doc,1,kg,1,1
1148,type_d2k,doc,kg,table,0,kg,1,0,table,0,kg,1,0,doc,1,kg,1,1
1149,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,doc,0,0
1150,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
1151,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
1152,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
1153,type_d2k,doc,kg,kg,0,kg,1,0,kg,0,kg,1,0,kg,0,kg,1,0
